46,3.014472e+02,1.988314e+02,9.649545e+01,1.170264e+02
47,3.242384e+02,2.032224e+02,9.649545e+01,1.170264e+02
48,3.294657e+02,2.101224e+02,9.649545e+01,1.170264e+02
49,3.125292e+02,2.195316e+02,9.649545e+01,1.170264e+02
50,2.918290e+02,2.193225e+02,9.649545e+01,1.170264e+02
51,2.761470e+02,2.128407e+02,9.649545e+01,1.170264e+02
52,2.763561e+02,2.030133e+02,9.649545e+01,1.170264e+02
53,2.924562e+02,1.998769e+02,9.649545e+01,1.170264e+02
54,3.169201e+02,2.030133e+02,9.649545e+01,1.170264e+02
55,3.300930e+02,2.065679e+02,9.649545e+01,1.170264e+02
56,3.336476e+02,2.097043e+02,9.649545e+01,1.170264e+02
57,3.167110e+02,2.099134e+02,9.649545e+01,1.170264e+02
58,2.809561e+02,2.126316e+02,9.649545e+01,1.170264e+02
59,2.435022e+02,2.041781e+02,9.905714e+01,1.201331e+02
60,2.153838e+02,1.936606e+02,9.905714e+01,1.201331e+02
61,2.160278e+02,1.809966e+02,9.905714e+01,1.201331e+02
62,2.385654e+02,1.670447e+02,9.905714e+01,1.201331e+02
63,2.602444e+02,1.599615e+02,9.905714e+01,1.201331e+02
64,2.746255e+02,1.674740e+02,9.905714e+01,1.201331e+02
65,2.915824e+02,1.882945e+02,9.905714e+01,1.201331e+02
66,2.913678e+02,2.151250e+02,9.905714e+01,1.201331e+02
67,2.778452e+02,2.355161e+02,9.905714e+01,1.201331e+02
68,2.673277e+02,2.383065e+02,9.905714e+01,1.201331e+02
69,2.602444e+02,2.243547e+02,9.905714e+01,1.201331e+02
70,2.596005e+02,2.035342e+02,9.905714e+01,1.201331e+02
71,2.658251e+02,1.964509e+02,9.905714e+01,1.201331e+02
72,2.793477e+02,2.065392e+02,9.905714e+01,1.201331e+02
73,2.825674e+02,2.303647e+02,9.905714e+01,1.201331e+02
74,2.690448e+02,2.602002e+02,9.905714e+01,1.201331e+02
75,2.576687e+02,2.707177e+02,9.905714e+01,1.201331e+02
76,2.445754e+02,2.571952e+02,9.905714e+01,1.201331e+02
77,2.387576e+02,2.211672e+02,9.652615e+01,1.170636e+02
78,2.515164e+02,1.799628e+02,9.652615e+01,1.170636e+02
79,2.634122e+02,1.623036e+02,9.908866e+01,1.201714e+02
80,2.842393e+02,1.796953e+02,9.908866e+01,1.201714e+02
81,3.003427e+02,2.103992e+02,9.908866e+01,1.201714e+02
82,2.910877e+02,2.529445e+02,9.655686e+01,1.171009e+02
83,2.712112e+02,2.761686e+02,9.655686e+01,1.171009e+02
84,2.438026e+02,2.788885e+02,9.655686e+01,1.171009e+02
85,2.230629e+02,2.524362e+02,9.912019e+01,1.202096e+02
86,2.232777e+02,2.114131e+02,9.912019e+01,1.202096e+02
87,2.393862e+02,1.974524e+02,9.912019e+01,1.202096e+02
88,2.670929e+02,2.161383e+02,9.912019e+01,1.202096e+02
89,2.947996e+02,2.442746e+02,9.912019e+01,1.202096e+02
90,3.018873e+02,2.736995e+02,9.912019e+01,1.202096e+02
91,2.853492e+02,2.919558e+02,9.912019e+01,1.202096e+02
92,2.580721e+02,2.887341e+02,9.912019e+01,1.202096e+02
93,2.342315e+02,2.640344e+02,9.912019e+01,1.202096e+02
94,2.361645e+02,2.294547e+02,9.912019e+01,1.202096e+02
95,2.668781e+02,2.189305e+02,9.912019e+01,1.202096e+02
96,3.001691e+02,2.290252e+02,9.912019e+01,1.202096e+02
97,3.287349e+02,2.434154e+02,9.912019e+01,1.202096e+02
98,3.457026e+02,2.539397e+02,9.912019e+01,1.202096e+02
99,3.386148e+02,2.580205e+02,9.912019e+01,1.202096e+02
100,3.074716e+02,2.582353e+02,9.912019e+01,1.202096e+02
101,2.651329e+02,2.564249e+02,1.017516e+02,1.234008e+02
102,2.243436e+02,2.465032e+02,1.017516e+02,1.234008e+02
103,1.813496e+02,2.365815e+02,1.017516e+02,1.234008e+02
104,1.626086e+02,2.266598e+02,1.017516e+02,1.234008e+02
105,1.852905e+02,2.120133e+02,1.044528e+02,1.266768e+02
106,2.307604e+02,1.916771e+02,1.017839e+02,1.234401e+02
107,2.587706e+02,1.808701e+02,1.017839e+02,1.234401e+02
108,2.951617e+02,1.669753e+02,1.017839e+02,1.234401e+02
109,3.033222e+02,1.583737e+02,1.017839e+02,1.234401e+02
110,2.858985e+02,1.546243e+02,1.017839e+02,1.234401e+02
111,2.671516e+02,1.521982e+02,1.017839e+02,1.234401e+02
112,2.492868e+02,1.510955e+02,1.017839e+02,1.234401e+02
113,2.552417e+02,1.473461e+02,1.017839e+02,1.234401e+02
114,2.761942e+02,1.541832e+02,1.017839e+02,1.234401e+02
115,3.121443e+02,1.716069e+02,1.017839e+02,1.234401e+02
116,3.348612e+02,1.859428e+02,1.017839e+02,1.234401e+02
117,3.447860e+02,1.905744e+02,1.017839e+02,1.234401e+02
118,3.282446e+02,1.903538e+02,1.017839e+02,1.234401e+02
119,2.852369e+02,1.870455e+02,1.017839e+02,1.234401e+02
120,2.325248e+02,1.828550e+02,1.017839e+02,1.234401e+02
121,1.833416e+02,1.711658e+02,1.017839e+02,1.234401e+02
122,1.641258e+02,1.666601e+02,1.044860e+02,1.267171e+02
123,1.892570e+02,1.736787e+02,1.044860e+02,1.267171e+02
124,2.374819e+02,1.811502e+02,1.044860e+02,1.267171e+02
125,2.793673e+02,1.954138e+02,1.044860e+02,1.267171e+02
126,3.216819e+02,2.017873e+02,1.018163e+02,1.234794e+02
127,3.452885e+02,2.011254e+02,1.018163e+02,1.234794e+02
128,3.278593e+02,1.978160e+02,1.018163e+02,1.234794e+02
129,2.993990e+02,1.909767e+02,1.018163e+02,1.234794e+02
130,2.625273e+02,1.749972e+02,1.045193e+02,1.267574e+02
131,2.224404e+02,1.462343e+02,1.045193e+02,1.267574e+02
132,2.262905e+02,1.278895e+02,1.045193e+02,1.267574e+02
133,2.482590e+02,1.267571e+02,1.045193e+02,1.267574e+02
134,2.656980e+02,1.491786e+02,1.045193e+02,1.267574e+02
135,2.835899e+02,1.820181e+02,1.045193e+02,1.267574e+02
136,2.928519e+02,2.133063e+02,1.018487e+02,1.235187e+02
137,2.753942e+02,2.393812e+02,9.924640e+01,1.203627e+02
138,2.532166e+02,2.410094e+02,1.018811e+02,1.235580e+02
139,2.322441e+02,2.319581e+02,1.018811e+02,1.235580e+02
140,2.276081e+02,2.039212e+02,1.018811e+02,1.235580e+02
141,2.481390e+02,1.794165e+02,1.018811e+02,1.235580e+02
142,2.691115e+02,1.725728e+02,1.018811e+02,1.235580e+02
143,2.834611e+02,1.895716e+02,1.018811e+02,1.235580e+02
144,2.938370e+02,2.171670e+02,1.018811e+02,1.235580e+02
145,2.931517e+02,2.617943e+02,9.927797e+01,1.204009e+02
146,2.847619e+02,2.899753e+02,9.927797e+01,1.204009e+02
147,2.849771e+02,2.975046e+02,9.927797e+01,1.204009e+02
148,2.847619e+02,2.809402e+02,9.927797e+01,1.204009e+02
149,2.875315e+02,2.399746e+02,1.019135e+02,1.235973e+02
150,2.956746e+02,1.806965e+02,1.046191e+02,1.268784e+02
151,2.954479e+02,1.355840e+02,1.046191e+02,1.268784e+02
152,2.888737e+02,1.303700e+02,1.046191e+02,1.268784e+02
153,2.782190e+02,1.763893e+02,1.046191e+02,1.268784e+02
154,2.829560e+02,2.371779e+02,1.019460e+02,1.236366e+02
155,3.008214e+02,2.931926e+02,1.046524e+02,1.269188e+02
156,3.100952e+02,3.299631e+02,1.019784e+02,1.236759e+02
157,3.191321e+02,3.140862e+02,9.937277e+01,1.205159e+02
158,3.180284e+02,2.674829e+02,1.020108e+02,1.237153e+02
159,3.089378e+02,2.081483e+02,1.047190e+02,1.269996e+02
160,3.005421e+02,1.534624e+02,1.047190e+02,1.269996e+02
161,2.984999e+02,1.514202e+02,1.047190e+02,1.269996e+02
162,2.914656e+02,2.002063e+02,1.047190e+02,1.269996e+02
163,2.971147e+02,2.610529e+02,1.020433e+02,1.237546e+02
164,3.150250e+02,3.019591e+02,1.020433e+02,1.237546e+02
165,3.183417e+02,3.105826e+02,1.020433e+02,1.237546e+02
166,3.097183e+02,2.825010e+02,1.020433e+02,1.237546e+02
167,3.112430e+02,2.325624e+02,9.943601e+01,1.205926e+02
168,3.101386e+02,1.859295e+02,1.020758e+02,1.237940e+02
169,3.028395e+02,1.649169e+02,1.020758e+02,1.237940e+02
170,2.964252e+02,1.832753e+02,1.020758e+02,1.237940e+02
171,2.970657e+02,2.346234e+02,9.946765e+01,1.206310e+02
172,2.968501e+02,2.852737e+02,9.946765e+01,1.206310e+02
173,2.893065e+02,3.091980e+02,9.946765e+01,1.206310e+02
174,2.791493e+02,3.082433e+02,1.021083e+02,1.238334e+02
175,2.833531e+02,2.872241e+02,1.021083e+02,1.238334e+02
176,2.778217e+02,2.662048e+02,1.021083e+02,1.238334e+02
177,2.736179e+02,2.522658e+02,1.021083e+02,1.238334e+02
178,2.747242e+02,2.516020e+02,1.021083e+02,1.238334e+02
179,2.568025e+02,2.624435e+02,1.021083e+02,1.238334e+02
180,2.331282e+02,2.799227e+02,1.021083e+02,1.238334e+02
181,2.098733e+02,2.985414e+02,9.949930e+01,1.206694e+02
182,1.945385e+02,3.053481e+02,1.021407e+02,1.238728e+02
183,1.925465e+02,3.068974e+02,1.021407e+02,1.238728e+02
184,2.197465e+02,3.011762e+02,9.953096e+01,1.207078e+02
185,2.475409e+02,2.950449e+02,1.021732e+02,1.239122e+02
186,2.769866e+02,2.912811e+02,1.021732e+02,1.239122e+02
187,3.126083e+02,2.860009e+02,9.956263e+01,1.207462e+02
188,3.287888e+02,2.831963e+02,9.956263e+01,1.207462e+02
189,3.203478e+02,2.770630e+02,1.022057e+02,1.239517e+02
190,2.970938e+02,2.693117e+02,1.022057e+02,1.239517e+02
191,2.605518e+02,2.584598e+02,1.022057e+02,1.239517e+02
192,2.213523e+02,2.471650e+02,1.022057e+02,1.239517e+02
193,1.954407e+02,2.425142e+02,1.022057e+02,1.239517e+02
194,1.814883e+02,2.374205e+02,1.022057e+02,1.239517e+02
195,1.963265e+02,2.305550e+02,1.022057e+02,1.239517e+02
196,2.302109e+02,2.232466e+02,1.022057e+02,1.239517e+02
197,2.702964e+02,2.163812e+02,1.022057e+02,1.239517e+02
198,3.161399e+02,2.090728e+02,1.022057e+02,1.239517e+02
199,3.442662e+02,2.048649e+02,1.022057e+02,1.239517e+02
200,3.537614e+02,1.998976e+02,1.049190e+02,1.272422e+02
201,3.435308e+02,1.969421e+02,1.049190e+02,1.272422e+02
202,3.142032e+02,1.944413e+02,1.049190e+02,1.272422e+02
203,2.748724e+02,1.905764e+02,1.049190e+02,1.272422e+02
204,2.346322e+02,1.798912e+02,1.049190e+02,1.272422e+02
205,2.194000e+02,1.610215e+02,1.049190e+02,1.272422e+02
206,2.382697e+02,1.453346e+02,1.049190e+02,1.272422e+02
207,2.739630e+02,1.487448e+02,1.049190e+02,1.272422e+02
208,3.028073e+02,1.545582e+02,1.077044e+02,1.306202e+02
209,3.301130e+02,1.589925e+02,1.077044e+02,1.306202e+02
210,3.340804e+02,1.592259e+02,1.077044e+02,1.306202e+02
211,3.049078e+02,1.557251e+02,1.077044e+02,1.306202e+02
212,2.687337e+02,1.517577e+02,1.077044e+02,1.306202e+02
213,2.395610e+02,1.435893e+02,1.077044e+02,1.306202e+02
214,2.243912e+02,1.400886e+02,1.077044e+02,1.306202e+02
215,2.432951e+02,1.510575e+02,1.077044e+02,1.306202e+02
216,2.859796e+02,1.711634e+02,1.049524e+02,1.272827e+02
217,3.102847e+02,1.842560e+02,1.077386e+02,1.306617e+02
218,3.319961e+02,1.966292e+02,1.077386e+02,1.306617e+02
219,3.401427e+02,2.097378e+02,1.049858e+02,1.273232e+02
220,3.217160e+02,2.181549e+02,1.049858e+02,1.273232e+02
221,2.918910e+02,2.341134e+02,1.023033e+02,1.240700e+02
222,2.632945e+02,2.414288e+02,1.023033e+02,1.240700e+02
223,2.457820e+02,2.345568e+02,1.023033e+02,1.240700e+02
224,2.451169e+02,2.099505e+02,1.023033e+02,1.240700e+02
225,2.732422e+02,1.938946e+02,1.050192e+02,1.273637e+02
226,3.098798e+02,1.954875e+02,1.050192e+02,1.273637e+02
227,3.424213e+02,2.098240e+02,1.050192e+02,1.273637e+02
228,3.685911e+02,2.136926e+02,1.050192e+02,1.273637e+02
229,3.647225e+02,2.130099e+02,1.050192e+02,1.273637e+02
230,3.230785e+02,2.014042e+02,1.050192e+02,1.273637e+02
231,2.727871e+02,1.866126e+02,1.050192e+02,1.273637e+02
232,2.456784e+02,1.669445e+02,1.078072e+02,1.307449e+02
233,2.389039e+02,1.508258e+02,1.078072e+02,1.307449e+02
234,2.676372e+02,1.435841e+02,1.078072e+02,1.307449e+02
235,2.935673e+02,1.559651e+02,1.078072e+02,1.307449e+02
236,3.194974e+02,1.776903e+02,1.078072e+02,1.307449e+02
237,3.454274e+02,1.924074e+02,1.078072e+02,1.307449e+02
238,3.414561e+02,2.019851e+02,1.078072e+02,1.307449e+02
239,3.080508e+02,2.017515e+02,1.078072e+02,1.307449e+02
240,2.629652e+02,1.907721e+02,1.078072e+02,1.307449e+02
241,2.174123e+02,1.718502e+02,1.078072e+02,1.307449e+02
242,1.699907e+02,1.533955e+02,1.078072e+02,1.307449e+02
243,1.482655e+02,1.452193e+02,1.078072e+02,1.307449e+02
244,1.559745e+02,1.351744e+02,1.078072e+02,1.307449e+02
245,1.879782e+02,1.302687e+02,1.078072e+02,1.307449e+02
246,2.213836e+02,1.398464e+02,1.078072e+02,1.307449e+02
247,2.552562e+02,1.606372e+02,1.078072e+02,1.307449e+02
248,2.923993e+02,1.903049e+02,1.078072e+02,1.307449e+02
249,3.127228e+02,2.199727e+02,1.078072e+02,1.307449e+02
250,3.236779e+02,2.457042e+02,1.050526e+02,1.274043e+02
251,2.974998e+02,2.641427e+02,1.050526e+02,1.274043e+02
252,2.503793e+02,2.721099e+02,1.050526e+02,1.274043e+02
253,2.114537e+02,2.673296e+02,1.050526e+02,1.274043e+02
254,1.825440e+02,2.411515e+02,1.050526e+02,1.274043e+02
255,1.936981e+02,2.058680e+02,1.050526e+02,1.274043e+02
256,2.303474e+02,1.806005e+02,1.050526e+02,1.274043e+02
257,2.592571e+02,1.835598e+02,1.050526e+02,1.274043e+02
258,2.831588e+02,2.088273e+02,1.050526e+02,1.274043e+02
259,3.034183e+02,2.304526e+02,1.050526e+02,1.274043e+02
260,3.041012e+02,2.502569e+02,1.050526e+02,1.274043e+02
261,2.820206e+02,2.586794e+02,1.050526e+02,1.274043e+02
262,2.471924e+02,2.511675e+02,1.050526e+02,1.274043e+02
263,2.137014e+02,2.132823e+02,1.078415e+02,1.307865e+02
264,2.069247e+02,1.644435e+02,1.078415e+02,1.307865e+02
265,2.370692e+02,1.380378e+02,1.078415e+02,1.307865e+02
266,2.742241e+02,1.490207e+02,1.078415e+02,1.307865e+02
267,3.039013e+02,1.838388e+02,1.078415e+02,1.307865e+02
268,3.317090e+02,2.172548e+02,1.078415e+02,1.307865e+02
269,3.394204e+02,2.403890e+02,1.078415e+02,1.307865e+02
270,3.111210e+02,2.497713e+02,1.050861e+02,1.274448e+02
271,2.594313e+02,2.468111e+02,1.050861e+02,1.274448e+02
272,2.045251e+02,2.234872e+02,1.078758e+02,1.308281e+02
273,1.715659e+02,1.942681e+02,1.078758e+02,1.308281e+02
274,1.881380e+02,1.653178e+02,1.051195e+02,1.274853e+02
275,2.316440e+02,1.473232e+02,1.051195e+02,1.274853e+02
276,2.673769e+02,1.495032e+02,1.079101e+02,1.308697e+02
277,3.003465e+02,1.679756e+02,1.079101e+02,1.308697e+02
278,3.188189e+02,1.808361e+02,1.079101e+02,1.308697e+02
279,3.153115e+02,1.922936e+02,1.079101e+02,1.308697e+02
280,3.001127e+02,2.056218e+02,1.079101e+02,1.308697e+02
281,2.755609e+02,2.021144e+02,1.079101e+02,1.308697e+02
282,2.271586e+02,1.799008e+02,1.079101e+02,1.308697e+02
283,2.119599e+02,1.576872e+02,1.079101e+02,1.308697e+02
284,2.421236e+02,1.481003e+02,1.079101e+02,1.308697e+02
285,2.928641e+02,1.534783e+02,1.079101e+02,1.308697e+02
286,3.370574e+02,1.714830e+02,1.079101e+02,1.308697e+02
287,3.630122e+02,1.871494e+02,1.079101e+02,1.308697e+02
288,3.660520e+02,1.878509e+02,1.079101e+02,1.308697e+02
289,3.391619e+02,1.801346e+02,1.079101e+02,1.308697e+02
290,3.043216e+02,1.719507e+02,1.079101e+02,1.308697e+02
291,2.545164e+02,1.572195e+02,1.079101e+02,1.308697e+02
292,2.065818e+02,1.518415e+02,1.079101e+02,1.308697e+02
293,1.979302e+02,1.506724e+02,1.079101e+02,1.308697e+02
294,2.154673e+02,1.499709e+02,1.079101e+02,1.308697e+02
295,2.521781e+02,1.539460e+02,1.079101e+02,1.308697e+02
296,2.930979e+02,1.649358e+02,1.079101e+02,1.308697e+02
297,3.386942e+02,1.745228e+02,1.079101e+02,1.308697e+02
298,3.833552e+02,1.803684e+02,1.079101e+02,1.308697e+02
299,3.980863e+02,1.848112e+02,1.079101e+02,1.308697e+02
300,3.870964e+02,1.817714e+02,1.079101e+02,1.308697e+02
301,3.569327e+02,1.740551e+02,1.079101e+02,1.308697e+02
302,3.029186e+02,1.602593e+02,1.079101e+02,1.308697e+02
303,2.418897e+02,1.473988e+02,1.079101e+02,1.308697e+02
304,1.794285e+02,1.365424e+02,1.107749e+02,1.343440e+02
305,1.254207e+02,1.329419e+02,1.107749e+02,1.343440e+02
306,1.030975e+02,1.375026e+02,1.107749e+02,1.343440e+02
307,1.177396e+02,1.454237e+02,1.107749e+02,1.343440e+02
308,1.611608e+02,1.507405e+02,1.079445e+02,1.309114e+02
309,2.095785e+02,1.533134e+02,1.079445e+02,1.309114e+02
310,2.706268e+02,1.605644e+02,1.079445e+02,1.309114e+02
311,3.246581e+02,1.687509e+02,1.079445e+02,1.309114e+02
312,3.655908e+02,1.802121e+02,1.079445e+02,1.309114e+02
313,3.845369e+02,1.874631e+02,1.079445e+02,1.309114e+02
314,3.782215e+02,1.867614e+02,1.079445e+02,1.309114e+02
315,3.499194e+02,1.795104e+02,1.079445e+02,1.309114e+02
316,3.108579e+02,1.713239e+02,1.079445e+02,1.309114e+02
317,2.685217e+02,1.565881e+02,1.079445e+02,1.309114e+02
318,2.495756e+02,1.455947e+02,1.079445e+02,1.309114e+02
319,2.563588e+02,1.500388e+02,1.079445e+02,1.309114e+02
320,2.869999e+02,1.629034e+02,1.079445e+02,1.309114e+02
321,3.274649e+02,1.776392e+02,1.079445e+02,1.309114e+02
322,3.571704e+02,1.891004e+02,1.079445e+02,1.309114e+02
323,3.789232e+02,1.972869e+02,1.079445e+02,1.309114e+02
324,3.852386e+02,2.050057e+02,1.079445e+02,1.309114e+02
325,3.723496e+02,2.218817e+02,1.051864e+02,1.275665e+02
326,3.611813e+02,2.435346e+02,1.051864e+02,1.275665e+02
327,3.527480e+02,2.647317e+02,1.051864e+02,1.275665e+02
328,3.402121e+02,2.681506e+02,1.051864e+02,1.275665e+02
329,3.331465e+02,2.428509e+02,1.051864e+02,1.275665e+02
330,3.187872e+02,1.979496e+02,1.051864e+02,1.275665e+02
331,2.998694e+02,1.434755e+02,1.051864e+02,1.275665e+02
332,2.996128e+02,1.028070e+02,1.079788e+02,1.309530e+02
333,2.942019e+02,8.960393e+01,1.108454e+02,1.344295e+02
334,2.848346e+02,1.090591e+02,1.108454e+02,1.344295e+02
335,2.840890e+02,1.614561e+02,1.080132e+02,1.309947e+02
336,2.815145e+02,2.173941e+02,1.080132e+02,1.309947e+02
337,2.901500e+02,2.604946e+02,1.052533e+02,1.276477e+02
338,2.935710e+02,2.775998e+02,1.052533e+02,1.276477e+02
339,2.901500e+02,2.664244e+02,1.052533e+02,1.276477e+02
340,2.903780e+02,2.301612e+02,1.052533e+02,1.276477e+02
341,2.942552e+02,1.756524e+02,1.052533e+02,1.276477e+02
342,3.031213e+02,1.294844e+02,1.080475e+02,1.310364e+02
343,2.944292e+02,1.087809e+02,1.109159e+02,1.345150e+02
344,2.845502e+02,1.241988e+02,1.080819e+02,1.310781e+02
345,2.782024e+02,1.757578e+02,1.053203e+02,1.277289e+02
346,2.743228e+02,2.303013e+02,1.053203e+02,1.277289e+02
347,2.704431e+02,2.661312e+02,1.053203e+02,1.277289e+02
348,2.670199e+02,2.727494e+02,1.053203e+02,1.277289e+02
349,2.768045e+02,2.347677e+02,1.081163e+02,1.311198e+02
350,2.962248e+02,1.804514e+02,1.053538e+02,1.277695e+02
351,2.927718e+02,1.543286e+02,1.081507e+02,1.311615e+02
352,3.103479e+02,1.489386e+02,1.081507e+02,1.311615e+02
353,3.138631e+02,1.562034e+02,1.081507e+02,1.311615e+02
354,2.916000e+02,1.714360e+02,1.081507e+02,1.311615e+02
355,2.730865e+02,1.787008e+02,1.081507e+02,1.311615e+02
356,2.648843e+02,1.629995e+02,1.081507e+02,1.311615e+02
357,2.735552e+02,1.374555e+02,1.081507e+02,1.311615e+02
358,2.878504e+02,1.409707e+02,1.081507e+02,1.311615e+02
359,3.030831e+02,1.735451e+02,1.081507e+02,1.311615e+02
360,3.328453e+02,2.070570e+02,1.081507e+02,1.311615e+02
361,3.401101e+02,2.297888e+02,1.081507e+02,1.311615e+02
362,3.220653e+02,2.412719e+02,1.081507e+02,1.311615e+02
363,2.993335e+02,2.274453e+02,1.081507e+02,1.311615e+02
364,2.784521e+02,1.768612e+02,1.053874e+02,1.278102e+02
365,2.599262e+02,1.310911e+02,1.081851e+02,1.312032e+02
366,2.718817e+02,1.308567e+02,1.081851e+02,1.312032e+02
367,3.058731e+02,1.728184e+02,1.081851e+02,1.312032e+02
368,3.333006e+02,2.100917e+02,1.081851e+02,1.312032e+02
369,3.410365e+02,2.295488e+02,1.081851e+02,1.312032e+02
370,3.154844e+02,2.260324e+02,1.081851e+02,1.312032e+02
371,2.857127e+02,1.957919e+02,1.081851e+02,1.312032e+02
372,2.667244e+02,1.397648e+02,1.081851e+02,1.312032e+02
373,2.711490e+02,1.120023e+02,1.110571e+02,1.346863e+02
374,2.944917e+02,1.353450e+02,1.110571e+02,1.346863e+02
375,3.255100e+02,1.796600e+02,1.082195e+02,1.312450e+02
376,3.407523e+02,2.052203e+02,1.082195e+02,1.312450e+02
377,3.330139e+02,2.162417e+02,1.082195e+02,1.312450e+02
378,2.985428e+02,2.127242e+02,1.082195e+02,1.312450e+02
379,2.570367e+02,1.941989e+02,1.082195e+02,1.312450e+02
380,2.310074e+02,1.709836e+02,1.082195e+02,1.312450e+02
381,2.265520e+02,1.562103e+02,1.082195e+02,1.312450e+02
382,2.450773e+02,1.625417e+02,1.082195e+02,1.312450e+02
383,2.715755e+02,1.820050e+02,1.082195e+02,1.312450e+02
384,2.952598e+02,2.047513e+02,1.082195e+02,1.312450e+02
385,3.170681e+02,2.228076e+02,1.082195e+02,1.312450e+02
386,3.168336e+02,2.296080e+02,1.082195e+02,1.312450e+02
387,2.983083e+02,2.293735e+02,1.082195e+02,1.312450e+02
388,2.718100e+02,2.178831e+02,1.082195e+02,1.312450e+02
389,2.565677e+02,1.979508e+02,1.082195e+02,1.312450e+02
390,2.746240e+02,1.977163e+02,1.082195e+02,1.312450e+02
391,3.123781e+02,2.092067e+02,1.082195e+02,1.312450e+02
392,3.341864e+02,2.244491e+02,1.082195e+02,1.312450e+02
393,3.442698e+02,2.256216e+02,1.082195e+02,1.312450e+02
394,3.374694e+02,2.183521e+02,1.082195e+02,1.312450e+02
395,3.076882e+02,2.087377e+02,1.082195e+02,1.312450e+02
396,2.807209e+02,1.934954e+02,1.082195e+02,1.312450e+02
397,2.621956e+02,1.782530e+02,1.082195e+02,1.312450e+02
398,2.750930e+02,1.667627e+02,1.082195e+02,1.312450e+02
399,3.072192e+02,1.665282e+02,1.082195e+02,1.312450e+02
400,3.154266e+02,1.775496e+02,1.082195e+02,1.312450e+02
401,3.241030e+02,1.852880e+02,1.082195e+02,1.312450e+02
402,3.248065e+02,1.892744e+02,1.082195e+02,1.312450e+02
403,2.903353e+02,1.890399e+02,1.082195e+02,1.312450e+02
404,2.507052e+02,1.780185e+02,1.082195e+02,1.312450e+02
405,2.204550e+02,1.623072e+02,1.082195e+02,1.312450e+02
406,2.075577e+02,1.517548e+02,1.082195e+02,1.312450e+02
407,2.349939e+02,1.590242e+02,1.082195e+02,1.312450e+02
408,2.685271e+02,1.742666e+02,1.082195e+02,1.312450e+02
409,2.837694e+02,1.937299e+02,1.082195e+02,1.312450e+02
410,3.065157e+02,2.052203e+02,1.082195e+02,1.312450e+02
411,3.086262e+02,2.101447e+02,1.082195e+02,1.312450e+02
412,2.872869e+02,2.066273e+02,1.082195e+02,1.312450e+02
413,2.678236e+02,1.918539e+02,1.082195e+02,1.312450e+02
414,2.525812e+02,1.803635e+02,1.082195e+02,1.312450e+02
415,2.786105e+02,1.843500e+02,1.082195e+02,1.312450e+02
416,3.130816e+02,1.995923e+02,1.082195e+02,1.312450e+02
417,3.287929e+02,2.143657e+02,1.082195e+02,1.312450e+02
418,3.365314e+02,2.155382e+02,1.082195e+02,1.312450e+02
419,3.226960e+02,2.082687e+02,1.082195e+02,1.312450e+02
420,3.008877e+02,1.963094e+02,1.082195e+02,1.312450e+02
421,2.678236e+02,1.810670e+02,1.082195e+02,1.312450e+02
